"place_id","rating","language","text","relative_time_description","time"
"ChIJAWszZmXr9EcR5wL3Z7-POvY",1,"fr","Clim mal rechargé problèmes de fonctionnement mais facturé quand même prix élevé il mon dit que mon véhicule avais un problème électrique  j'ai été ailleurs l'autre garage a tout vérifier gratuitement et rechargé a 40€ moins chère et a trouvé aucun défaut donc speedy plus j'aimais  ","a year ago",1491826321
"ChIJAWszZmXr9EcR5wL3Z7-POvY",3,"fr","Je suis allé plusieurs fois dans cet établissements. accueil des plus normal un travail satisfaisant. Que dire de plus j'y retournerai avec plaisir.","2 years ago",1463845315
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","Je déconseille fortement ! Je souhaitais acheter une batterie pour ma voiture qui était donc morte : le gérant m'a dit qu'il n'en vendait pas ""à emporter"", qu'il fallait que j'amène ma voiture (qui donc ne roulait plus) ou que j'appelle mon assurance (magique..). Que ce n'était pas lui mais une décision du groupe...Speedy Caluire, eux, bizarrement, font des batteries à emporter...\nCe n'est pas la 1ère fois que je me dis que je n'irai plus ici même si proche de chez moi mais là c'est clair, je laisse la place aux autres volontiers !!","a month ago",1535719802
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","Je prends RDV pour une révision de voiture. Je m'étais renseigner auprès du garage Speedy de Beynost sur le cout de l'intervention (ils m'annoncent a peu près 150 euros) soit. Je me rapproche donc de celui (Rue Dusquene) car plus près de chez moi. Je dépose ma voiture à 17h, ils me la garde toute la nuit et m'annonce que je ne pourrais la récupérer que le lendemain soir (soit 24h pour une révision).  \nLe lendemain, on m'appelle et m'annonce un devis a 350 euros pour une REVISION. Stupéfaite, je décide de téléphoner a plusieurs garage pour des devis pour la même intervention, on m'annonce des prix nettement moins cher. \n\nJe décide donc de ne pas faire réviser ma voiture dans ce garage et de la récupérer. La personne au téléphone a été très peu aimable et nous a demandé de venir la récupérer au plus vite sinon ils nous ferons payer. \n\nFinalement j'ai choisi un autre garage, prix de l'intervention : 80 euros, durée : 1 heure. Soit une différence de 270 euros et de 23h . \n\nC'est à peine croyable. Si vous êtes une jeune fille comme moi, n'y mettez pas les pieds, au risque de vous faire ARNAQUER.","a week ago",1537901917
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","On prend rendez vous pour un changement de pneus neige et route ceci pour un début d’après midi on y retourne à 16h. Le dirigeant nous dit mais elle n est pas prêtes et va dans son bureau et nous lance presque les clés en nous disant reprenez votre voiture et partez.\nNous savions cette agence peu aimable mais la ils dépassent les limites.","3 months ago",1528901633
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","J'habite juste à côté et c'est la 4ème fois que je m'y arrête pour un petit problème mécanique. Le responsable est assez peu aimable, et surtout pas serviable du tout ! 3 refus d'aide (1 pneu crevé, 1 batterie à plat et aujourd'hui un claquement semblant venir d'une attache défaite). Et la seule fois où j'ai pris rendez-vous pour une intervention, il a essayé de me faire peur pour changer un moyeu qui n'en avait pas besoin (il a tenu 1 an 1/2 de plus !). \nA priori ce centre n'a pas besoin de travailler,... sauf pour faire monter la note le plus possible. Vu les divers commentaires, je m'étonne même qu'il existe encore !\nLe reste du personnel (en nombre apparemment très insuffisant) est plutôt avenant et prêt à aider...","4 months ago",1528115522
"ChIJwTP5B_Lq9EcRbSP0b41es5U",5,"fr","Excellent accueil, rapidité et promesse de prix tenue. À recommander !","a month ago",1534266432
"ChIJ3cRIdiXA9EcRiu8vULryXIs",5,"lb","Excellant mecanicien","3 months ago",1528312125
"ChIJ3cRIdiXA9EcRiu8vULryXIs",5,"fr","J'y suis allé en suivant les autres commentaires... Résultat pas déçu du tout, réparation nickel de la boite auto sur une 206, le tout pour bien moins cher qu'en concession de la marque.","10 months ago",1511357154
"ChIJ3cRIdiXA9EcRiu8vULryXIs",5,"fr","Prise en charge de ma voiture très rapide, très bon diagnostique, garagiste compétent, souriant et de très bon conseil. \nLes tarifs et la rapidité de réparation sont vraiment bon. \n\nJe recommande vivement !","a year ago",1492510027
"ChIJ3cRIdiXA9EcRiu8vULryXIs",5,"fr","Très satisfait du travail réalisé mécanicien confirmer a l'écoute et très professionnel. \n\nJe vous le conseil vraiment !!!\n\nPs( j'ai réaliser une vidange de boîte auto et vidange moteur ) sur MERCEDES AMG","a year ago",1499770298
"ChIJ3cRIdiXA9EcRiu8vULryXIs",5,"fr","J'ai fait réparer ma boîte auto, depuis plus aucun souci.Parfait","a year ago",1504630160
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","très sérieux... très professionnel, j ai fait faire ma courroie de distribution... j en ai eu moins chère que le devis..","4 weeks ago",1536070894
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",1,"fr","Après avoir vu les avis sur ce garage qui me semble très bien, je décide donc de les appeler pour avoir un renseignement. Le garagiste décroche, je lui explique donc la situation et le problème que j'ai avec ma voiture pendant 2minute pour qu'il me dise a la fin : ""Vous savez qu'on est le 15 Août""  et a raccrocher sans même que je puisse dire quoi que ce soit. Certes nous sommes le 15 Août, que c'est férié, dans ce cas la autant ne pas répondre au téléphone ou me dire dès le départ de rappeler le lendemain. Bref, je ne trouve pas que cela soit professionnel de la part d'un garagiste de répondre comme ça a un client. \nTrès déçu du premier contact avec le garage qui me semblait pourtant, d'après les avis, professionnel, courtois, et gentil.","a year ago",1502809596
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Enfin un garage qui n'arnaque pas  et n'est pas là pour faire du chiffre à tout prix. Grâce a ce garage j'ai évité des réparations pour un montant de 1200 € le tout injustifié  bien entendu proposé par notre garage. Je recommande à 100 %","a year ago",1498902634
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Pas de ""chichi"", simple et sérieux. Bon professionnel rassurant qui ne pousse pas à la consommation. Délais rapides. Prix raisonnables. Très bon accueil. Je le recommande et j'y retournerai. Federico Comignani","a year ago",1500159381
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Garagiste serviable et de bon conseils. Je recommande.","a year ago",1477929002
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Je vais dans ce garage depuis une quinzaine d'années et n'ai jamais été déçue du déplacement. \n\nL'accueil se veut chaleureux, les conseils sont de mise, le personnel a le sens de l'écoute du client. \n\nJe fais entièrement confiance au personnel de ce centre en question. Peu de turnover.","a month ago",1534882366
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Prix correct et équipe sympa et efficace ... Du coup je vais uniquement là bas depuis plusieurs années ... La stationnement est parfois un peu compliqué si le parking public est plein.","2 months ago",1533061850
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Equipe sérieuse, prise de rendez vous rapide, réparations conformes au devis. \nGarage de confiance.","2 months ago",1532003748
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",1,"fr","A éviter !! Prix annoncé déjà élevé à mon goût lors de la prise de RDV pour alterner les pneus neige et les pneus été (82€) pour finir facture à 90€ sans justification valable sur l'augmentation de prix ! J'appelle cela du vol !","5 months ago",1524924601
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",4,"fr","Service rapide et tarif correct!","5 months ago",1525245565
"ChIJKWo91DHA9EcR5UpmmvXnunE",5,"fr","Accueil et services excellents ! Le responsable est adorable. C'en est presque rare de nos jours, je recommande vivement. Il n'y a rien de plus à dire, juste à y retourner en cas de besoin. Je les recommande !","a month ago",1535539330
"ChIJKWo91DHA9EcR5UpmmvXnunE",4,"fr","Du sérieux dans le boulot. J'ai appelé pour changer mes pneus ils ont été changé le jour même","2 weeks ago",1537103761
"ChIJKWo91DHA9EcR5UpmmvXnunE",5,"fr","Garagistes très accueillants et sympathiques.  De bons conseils sans pousser à la consommation. Intervention rapide.\nTrès satisfaite. Je recommande.","8 months ago",1516252674
"ChIJKWo91DHA9EcR5UpmmvXnunE",1,"fr","Vraiment mécontent du service . J’appelle samedi dernier pour un rendez vous vendredi pour changer les essuie glace avant et arrière ainsi que mes feux. J’arrive au rendez vous comme convenu ayant reçu le sms de confirmation la veille , on m'annonce que les pièces ne sont pas disponible et qu’il n’y a aucun rendez vous . Passez votre chemin pas sérieux et malhonnête.","9 months ago",1513951431
